species,level,network,elevation,n.elevation,transect,degree,species.strength,NSI,betweenness,partner.diversity,d
Eupeodes,Animal,2283.3,2283,2283,3,4,1.5768115942029,1.68518518518519,0.00778869616158918,1.33217904021012,0.619376548193426
Eusphalerum,Animal,2283.3,2283,2283,3,3,0.171148071148071,1.40740740740741,0.0306108938233981,1.05492016798614,0.168776260971908
Figitidae,Animal,2283.3,2283,2283,3,1,0.00854700854700855,1.53703703703704,0,0,0
Helina,Animal,2283.3,2283,2283,3,1,0.111111111111111,2.12962962962963,0,0,0.538608919493502
Ichneumonidae,Animal,2283.3,2283,2283,3,4,0.467521367521368,1.51851851851852,0.00768722543748343,1.21488965394912,0.293849153130662
Lycoriella,Animal,2283.3,2283,2283,3,1,0.0434782608695652,1.81481481481482,0,0,0.341583432512254
Megaselia,Animal,2283.3,2283,2283,3,1,0.00854700854700855,1.53703703703704,0,0,0
Melanostoma,Animal,2283.3,2283,2283,3,1,0.00854700854700855,1.53703703703704,0,0,0
Melyridae,Animal,2283.3,2283,2283,3,3,1.48290598290598,1.85185185185185,0.00670425509700274,0.955699891112534,0.751221061696005
Muscidae3,Animal,2283.3,2283,2283,3,2,0.111904761904762,1.74074074074074,0.00409452279937316,0.693147180559945,0.267550453717203
Muscidae5,Animal,2283.3,2283,2283,3,3,0.147008547008547,1.48148148148148,0.00683187020906319,1.09861228866811,0.193773100778239
Muscidae9,Animal,2283.3,2283,2283,3,7,0.862892180283485,1.24074074074074,0.097065268610078,1.45841197075287,0.159829854463821
Odinidae,Animal,2283.3,2283,2283,3,1,0.333333333333333,2.12962962962963,0,0,0.769304459746751
Pegoplata,Animal,2283.3,2283,2283,3,7,1.92478797478797,1.31481481481482,0.0459025245639453,1.54101844764476,0.36584716906116
Peyerimhoffia,Animal,2283.3,2283,2283,3,1,0.00854700854700855,1.53703703703704,0,0,0
Phoridae,Animal,2283.3,2283,2283,3,1,0.0256410256410256,1.53703703703704,0,0,0.141614858242714
Phyllopertha,Animal,2283.3,2283,2283,3,2,0.476190476190476,1.92592592592593,0.101364522417154,0.693147180559945,0.668821330736012
Psilidae,Animal,2283.3,2283,2283,3,1,0.0434782608695652,1.81481481481482,0,0,0.341583432512254
Scaeva,Animal,2283.3,2283,2283,3,2,0.0754985754985755,1.87037037037037,0.000531748411865371,0.693147180559945,0.28707277164523
Scathophagidae,Animal,2283.3,2283,2283,3,2,0.0631868131868132,1.48148148148148,0.00376921243149313,0.410116318288409,0.148522190275405
Scatopsidae,Animal,2283.3,2283,2283,3,7,0.765404965404965,1.40740740740741,0.0356384642492576,1.45841197075287,0.3183304052131
Sciaridae,Animal,2283.3,2283,2283,3,2,0.0503663003663004,1.77777777777778,0.00174181595965222,0.693147180559945,0.163611325231974
Sepsidae,Animal,2283.3,2283,2283,3,1,0.0869565217391304,1.81481481481482,0,0,0.468650169213896
Staphylinidae,Animal,2283.3,2283,2283,3,2,0.303172737955347,1.72222222222222,0.00466160786938221,0.500402423538188,0.512718494430402
Syrphus,Animal,2283.3,2283,2283,3,4,0.271683389074693,1.27777777777778,0.0763538521805674,1.33217904021012,0.194455390773293
Tenthredinidae,Animal,2283.3,2283,2283,3,1,0.333333333333333,2.88888888888889,0,0,0.769304459746751
Themira,Animal,2283.3,2283,2283,3,4,0.690795142969056,1.61111111111111,0.0273404297355106,1.27703425946614,0.46282397871874
Therevidae,Animal,2283.3,2283,2283,3,1,0.00854700854700855,1.53703703703704,0,0,0
Thricops,Animal,2283.3,2283,2283,3,10,2.78925738925739,1.25925925925926,0.0974087014499586,1.68604762592908,0.208579111943804
Zygaena,Animal,2283.3,2283,2283,3,1,0.333333333333333,2.14814814814815,0,0,0.719469614293338
Campanula_scheuchzeri,Plant,2379.1,2379,2379,1,17,13.0994244661427,1.125,0.125,1.84852917903539,0.438799090178483
Doronicum_glaciale,Plant,2379.1,2379,2379,1,1,1,,0,0,1
Dryas_octopetala,Plant,2379.1,2379,2379,1,11,5.41111387064948,1,0.291666666666667,2.151351652382,0.30482402671624
Euphrasia_minima,Plant,2379.1,2379,2379,1,1,0.176470588235294,1.375,0,0,0.35557092054177
Helianthemum_oelandicum,Plant,2379.1,2379,2379,1,1,0.0147058823529412,1.375,0,0,0
Homogyne_alpina,Plant,2379.1,2379,2379,1,1,0.0588235294117647,1.5,0,0,0.3285440999241
Myosotis_alpestris,Plant,2379.1,2379,2379,1,1,0.142857142857143,1.625,0,0,0.538830051982546
Ranunculus_alpestris,Plant,2379.1,2379,2379,1,12,6.36684335272571,1,0.291666666666667,1.98468273774606,0.280377180224761
Ranunculus_montanus,Plant,2379.1,2379,2379,1,14,8.62976116762495,1,0.291666666666667,2.06641757283553,0.576882936226663
Rhinanthus_glacialis,Plant,2379.1,2379,2379,1,1,0.1,1.5,0,0,0.454300062026325
Anthomyiidae,Animal,2379.1,2379,2379,1,1,0.024390243902439,1.66666666666667,0,0,0.176748453074342
Anthomyiidae2,Animal,2379.1,2379,2379,1,2,0.174484052532833,1.42424242424242,0.0244360902255639,0.693147180559945,0.261739000194554
Botanophila,Animal,2379.1,2379,2379,1,1,0.024390243902439,1.66666666666667,0,0,0.176748453074342
Braconidae,Animal,2379.1,2379,2379,1,1,0.010989010989011,1.51515151515152,0,0,0
Bradysia,Animal,2379.1,2379,2379,1,1,0.0384615384615385,1.60606060606061,0,0,0.229955851080121
Cerambycidae,Animal,2379.1,2379,2379,1,1,0.0192307692307692,1.60606060606061,0,0,0.124059680228778
Chalcidoidea,Animal,2379.1,2379,2379,1,1,0.010989010989011,1.51515151515152,0,0,0
Cheilosia,Animal,2379.1,2379,2379,1,3,0.505588314124899,1.3030303030303,0.0559434300035804,0.529643502540352,0.451604412602787
Chironomidae,Animal,2379.1,2379,2379,1,1,0.010989010989011,1.51515151515152,0,0,0
Chloropidae,Animal,2379.1,2379,2379,1,2,0.0302197802197802,1.24242424242424,0.0668635875402793,0.693147180559945,0
Coenosia,Animal,2379.1,2379,2379,1,3,0.531318681318681,1.12121212121212,0.118421052631579,0.553266155663021,0.301062675913586
Cratyna,Animal,2379.1,2379,2379,1,1,0.010989010989011,1.51515151515152,0,0,0
Delia,Animal,2379.1,2379,2379,1,1,0.0192307692307692,1.60606060606061,0,0,0.124059680228778
Empididae,Animal,2379.1,2379,2379,1,3,0.275154114178504,1.18181818181818,0.0964912280701754,1.01233083910317,0.165768311705023
Ephydridae,Animal,2379.1,2379,2379,1,1,0.010989010989011,1.51515151515152,0,0,0
Epinotia,Animal,2379.1,2379,2379,1,1,0.0879120879120879,1.51515151515152,0,0,0.266174266021129
Eusphalerum,Animal,2379.1,2379,2379,1,6,2.93145269364782,1,0.177318295739348,1.39631757105101,0.197226193920349
Glacies,Animal,2379.1,2379,2379,1,1,0.171428571428571,1.6969696969697,0,0,0.506847268660914
Helina,Animal,2379.1,2379,2379,1,1,0.0192307692307692,1.60606060606061,0,0,0.124059680228778
Ichneumonidae,Animal,2379.1,2379,2379,1,1,0.010989010989011,1.51515151515152,0,0,0
Lepidoptera,Animal,2379.1,2379,2379,1,1,0.010989010989011,1.51515151515152,0,0,0
Megaselia,Animal,2379.1,2379,2379,1,2,0.046368265880461,1.3030303030303,0.0499462943071966,0.636514168294813,0.0678959115919459
Muscidae10,Animal,2379.1,2379,2379,1,1,0.0384615384615385,1.60606060606061,0,0,0.229955851080121
Muscidae11,Animal,2379.1,2379,2379,1,1,0.024390243902439,1.66666666666667,0,0,0.176748453074342
Muscidae5,Animal,2379.1,2379,2379,1,1,0.0285714285714286,1.6969696969697,0,0,0.211824696301671
Muscidae9,Animal,2379.1,2379,2379,1,5,1.19801661752881,1,0.177318295739348,1.41848366194566,0.168548890354923
Pegoplata,Animal,2379.1,2379,2379,1,4,1.14536317341195,1.3030303030303,0.0559434300035804,1.15374194270109,0.299983173574111
Phoridae,Animal,2379.1,2379,2379,1,1,0.010989010989011,1.51515151515152,0,0,0
Platycheirus,Animal,2379.1,2379,2379,1,1,0.024390243902439,1.66666666666667,0,0,0.176748453074342
Platygastridae,Animal,2379.1,2379,2379,1,1,0.010989010989011,1.51515151515152,0,0,0
Scaeva,Animal,2379.1,2379,2379,1,1,0.0285714285714286,1.6969696969697,0,0,0.211824696301671
Scathophagidae,Animal,2379.1,2379,2379,1,1,1,,0,0,1
Syrphidae,Animal,2379.1,2379,2379,1,1,0.134615384615385,1.60606060606061,0,0,0.415643168698324
Themira,Animal,2379.1,2379,2379,1,1,0.0285714285714286,1.6969696969697,0,0,0.211824696301671
Thricops,Animal,2379.1,2379,2379,1,5,1.35128651835969,1,0.177318295739348,1.48689522688818,0.119090619034485
Campanula_scheuchzeri,Plant,2379.2,2379,2379,2,7,3.3346603688709,1.18181818181818,0.098989898989899,1.19308239081123,0.486248790013232
Cerastium_uniflorum,Plant,2379.2,2379,2379,2,2,0.173809523809524,1.54545454545455,0.0121212121212121,0.562335144618808,0.318764015343208
Doronicum_glaciale,Plant,2379.2,2379,2379,2,3,1.07417582417582,1.63636363636364,0.00606060606060606,1.09861228866811,0.375522817697162
Dryas_octopetala,Plant,2379.2,2379,2379,2,18,11.8420015656858,1.09090909090909,0.402020202020202,2.24779107721043,0.410349121075185
Euphrasia_minima,Plant,2379.2,2379,2379,2,2,1.02631578947368,1.54545454545455,0,0.693147180559945,0.496256305611458
Minuartia_sedoides,Plant,2379.2,2379,2379,2,14,8.61421911421911,1.45454545454545,0.0196969696969697,1.97258461850208,0.706697509139085
Minuartia_verna,Plant,2379.2,2379,2379,2,2,1.33333333333333,2.09090909090909,0,0.693147180559945,0.847860919661089
Phyteuma_orbiculare,Plant,2379.2,2379,2379,2,1,0.0277777777777778,1.54545454545455,0,0,0.0148634888346789
Ranunculus_alpestris,Plant,2379.2,2379,2379,2,1,0.0526315789473684,1.54545454545455,0,0,0.184490756156551
Ranunculus_montanus,Plant,2379.2,2379,2379,2,11,5.54066576698156,1.18181818181818,0.098989898989899,2.13839724634772,0.525119068159725
Saxifraga_paniculata,Plant,2379.2,2379,2379,2,5,1.48040935672515,1.18181818181818,0.362121212121212,1.55958115625988,0.424948341845209
Silene_acaulis,Plant,2379.2,2379,2379,2,1,0.5,2,0,0,0.809448587573227
Trifolium_pratense,Plant,2379.2,2379,2379,2,1,1,,0,0,1
Agromyzidae,Animal,2379.2,2379,2379,2,1,0.333333333333333,2.05882352941176,0,0,0.76394034198617
Botanophila,Animal,2379.2,2379,2379,2,2,0.0575091575091575,1.41176470588235,0.0146335146335146,0.636514168294813,0.0759191812989709
Braconidae,Animal,2379.2,2379,2379,2,1,0.0222222222222222,1.67647058823529,0,0,0.182059535672349
Bradysia,Animal,2379.2,2379,2379,2,2,0.0507936507936508,1.29411764705882,0.0389348306014973,0.562335144618808,0.0581267461248127
Cecidomyiidae,Animal,2379.2,2379,2379,2,1,0.00952380952380953,1.52941176470588,0,0,0
Cerambycidae,Animal,2379.2,2379,2379,2,1,0.00952380952380953,1.52941176470588,0,0,0
Chalcidoidea,Animal,2379.2,2379,2379,2,3,0.0869995501574449,1.35294117647059,0.061694478361145,1.09861228866811,0.115377723444514
Cheilosia,Animal,2379.2,2379,2379,2,2,0.317216117216117,1.41176470588235,0.0146335146335146,0.348832095843032,0.504891398603556
Chloropidae,Animal,2379.2,2379,2379,2,1,0.0384615384615385,1.73529411764706,0,0,0.299930318935527
Coenosia,Animal,2379.2,2379,2379,2,6,1.88922466422466,1.08823529411765,0.160220951887619,1.30537013676468,0.215720979717386
Empididae,Animal,2379.2,2379,2379,2,3,1.31190476190476,1.5,0.0266585266585267,0.49044991037681,0.357984314205645
Epinotia,Animal,2379.2,2379,2379,2,1,0.0263157894736842,1.85294117647059,0,0,0.218389095299606
Eusphalerum,Animal,2379.2,2379,2379,2,6,2.35724889145942,1.23529411764706,0.174974716641383,1.28836740849141,0.21163305934977
Glacies,Animal,2379.2,2379,2379,2,1,0.0285714285714286,1.52941176470588,0,0,0.118378250468885
Helina,Animal,2379.2,2379,2379,2,1,0.377777777777778,1.67647058823529,0,0,0.619978378096182
Ichneumonidae,Animal,2379.2,2379,2379,2,1,0.0666666666666667,1.67647058823529,0,0,0.328483199162883
Issidae,Animal,2379.2,2379,2379,2,1,1,,0,0,1
Lycosidae,Animal,2379.2,2379,2379,2,1,0.00952380952380953,1.52941176470588,0,0,0
Megaselia,Animal,2379.2,2379,2379,2,2,0.75,1.88235294117647,0.094017094017094,0.636514168294813,0.713533143385209
Milichiidae,Animal,2379.2,2379,2379,2,1,0.5,2.85294117647059,0,0,0.851062938141172
Muscidae10,Animal,2379.2,2379,2379,2,2,0.0317460317460317,1.29411764705882,0.0389348306014973,0.693147180559945,0
Muscidae11,Animal,2379.2,2379,2379,2,2,1.00952380952381,1.52941176470588,0,0.693147180559945,0.449926980766204
Muscidae9,Animal,2379.2,2379,2379,2,5,0.573476961634856,1.26470588235294,0.0809576226242893,1.08057384836485,0.11030084711386
Pegoplata,Animal,2379.2,2379,2379,2,1,0.153846153846154,1.73529411764706,0,0,0.512737887486629
Phorbia,Animal,2379.2,2379,2379,2,1,0.0222222222222222,1.67647058823529,0,0,0.182059535672349
Phoridae,Animal,2379.2,2379,2379,2,2,0.272222222222222,1.52941176470588,0.0328652828652829,0.636514168294813,0.456179736009013
Phyllopertha,Animal,2379.2,2379,2379,2,1,0.00952380952380953,1.52941176470588,0,0,0
Psilidae,Animal,2379.2,2379,2379,2,1,0.0222222222222222,1.67647058823529,0,0,0.182059535672349
Saldidae,Animal,2379.2,2379,2379,2,1,0.0263157894736842,1.85294117647059,0,0,0.218389095299606
Scathophagidae,Animal,2379.2,2379,2379,2,1,0.0384615384615385,1.73529411764706,0,0,0.299930318935527
Scythris,Animal,2379.2,2379,2379,2,2,0.0984126984126984,1.29411764705882,0.0389348306014973,0.348832095843032,0.142095381853648
Syrphidae,Animal,2379.2,2379,2379,2,2,0.0864468864468864,1.41176470588235,0.0146335146335146,0.636514168294813,0.191296904743485
Tenthredinidae,Animal,2379.2,2379,2379,2,2,0.231746031746032,1.29411764705882,0.0389348306014973,0.304636097349238,0.397273263238401
Thricops,Animal,2379.2,2379,2379,2,5,0.658794421952317,1.11764705882353,0.168971460638127,0.745740170586414,0.151760929077667
Tipulidae,Animal,2379.2,2379,2379,2,1,0.0222222222222222,1.67647058823529,0,0,0.182059535672349
Zygaena,Animal,2379.2,2379,2379,2,1,0.5,2.20588235294118,0,0,0.851062938141172
Bartsia_alpina,Plant,2379.3,2379,2379,3,1,0.0178571428571429,1.61538461538462,0,0,0
Campanula_scheuchzeri,Plant,2379.3,2379,2379,3,8,4.065,1.23076923076923,0.0878048780487805,1.51620230702746,0.379355431463427
Cerastium_uniflorum,Plant,2379.3,2379,2379,3,1,0.111111111111111,1.69230769230769,0,0,0.454153389281884
Doronicum_glaciale,Plant,2379.3,2379,2379,3,3,1.48,1.38461538461538,0.0146341463414634,1.05492016798614,0.551690673522282
Dryas_octopetala,Plant,2379.3,2379,2379,3,23,14.2577228327228,1,0.445528455284553,2.67455350412734,0.272620167603737
Gentiana_verna,Plant,2379.3,2379,2379,3,1,0.5,1.84615384615385,0,0,0.80863461864858
Homogyne_alpina,Plant,2379.3,2379,2379,3,1,0.04,1.46153846153846,0,0,0.200349168924334
Minuartia_rupestris,Plant,2379.3,2379,2379,3,1,0.333333333333333,1.84615384615385,0,0,0.727076694640942
Minuartia_sedoides,Plant,2379.3,2379,2379,3,2,0.54,1.46153846153846,0,0.693147180559945,0.459980653975592
Ranunculus_alpestris,Plant,2379.3,2379,2379,3,16,6.33604575163399,1.07692307692308,0.26260162601626,2.28063007549805,0.158376662977249
Ranunculus_montanus,Plant,2379.3,2379,2379,3,11,4.57325827767004,1.30769230769231,0.138211382113821,1.64827053984029,0.462134480487799
Rhinanthus_glacialis,Plant,2379.3,2379,2379,3,1,0.0178571428571429,1.61538461538462,0,0,0
Saxifraga_paniculata,Plant,2379.3,2379,2379,3,2,1.04,1.46153846153846,0,0.693147180559945,0.555663344651302
Aster_bellidiastrum,Plant,2379.3,2379,2379,3,7,2.68781440781441,1.30769230769231,0.051219512195122,1.88915916375402,0.398347149745289
Ancylis,Animal,2379.3,2379,2379,3,1,0.025,1.57142857142857,0,0,0.128770272994157
Andrena,Animal,2379.3,2379,2379,3,1,0.0289855072463768,1.37142857142857,0,0,0.111625999161207
Anthomyiidae2,Animal,2379.3,2379,2379,3,5,0.260127674258109,1.05714285714286,0.134350209538889,1.47507631105469,0.0552749591777407
Botanophila,Animal,2379.3,2379,2379,3,4,0.463302277432712,1.17142857142857,0.0780609013627881,1.33217904021012,0.243681131164785
Bradysia,Animal,2379.3,2379,2379,3,2,0.0829710144927536,1.22857142857143,0.0167266695568582,0.500402423538188,0.154733194295313
Cheilosia,Animal,2379.3,2379,2379,3,2,0.405952380952381,1.45714285714286,0.00687124196558159,0.223718076065834,0.532442915806716
Chironomidae,Animal,2379.3,2379,2379,3,1,0.0144927536231884,1.37142857142857,0,0,0
Chloropidae,Animal,2379.3,2379,2379,3,3,0.211525189786059,1.22857142857143,0.0754716981132076,1.05492016798614,0.184040954486314
Coenosia,Animal,2379.3,2379,2379,3,3,0.298084886128364,1.14285714285714,0.0716323299342167,0.979971182083306,0.126155407056899
Delia,Animal,2379.3,2379,2379,3,1,0.5,2,0,0,0.836294344554785
Dicyrtomidae,Animal,2379.3,2379,2379,3,3,1.03949275362319,1.22857142857143,0.0167266695568582,1.03972077083992,0.47154939666973
Drymeia,Animal,2379.3,2379,2379,3,1,0.111111111111111,1.82857142857143,0,0,0.48106534992671
Empididae,Animal,2379.3,2379,2379,3,3,0.39095928226363,1.22857142857143,0.0451976639712489,0.687092027379972,0.245800335739129
Epinotia,Animal,2379.3,2379,2379,3,1,0.142857142857143,1.8,0,0,0.480843511447015
Eupeodes,Animal,2379.3,2379,2379,3,2,0.0394927536231884,1.22857142857143,0.0167266695568582,0.693147180559945,0.00612036306807387
Eusphalerum,Animal,2379.3,2379,2379,3,6,3.37727743271222,1.11428571428571,0.0857967504193919,1.50816069643429,0.153864233059637
Glacies,Animal,2379.3,2379,2379,3,1,0.0434782608695652,1.37142857142857,0,0,0.1933144251044
Helina,Animal,2379.3,2379,2379,3,1,0.0476190476190476,1.74285714285714,0,0,0.236174626383443
Issidae,Animal,2379.3,2379,2379,3,1,0.0144927536231884,1.37142857142857,0,0,0
Megaselia,Animal,2379.3,2379,2379,3,1,0.0357142857142857,1.8,0,0,0.213008811526776
Melitaea,Animal,2379.3,2379,2379,3,2,0.0789855072463768,1.22857142857143,0.0167266695568582,0.693147180559945,0.128026065795796
Muscidae5,Animal,2379.3,2379,2379,3,2,0.0383022774327122,1.28571428571429,0.0117385444743935,0.693147180559945,0
Muscidae9,Animal,2379.3,2379,2379,3,5,1.24289164941339,1.14285714285714,0.0662370019917189,1.42706104338072,0.136909837894699
Pegoplata,Animal,2379.3,2379,2379,3,3,1.03830227743271,1.28571428571429,0.0117385444743935,1.09861228866811,0.316352663858091
Phoridae,Animal,2379.3,2379,2379,3,1,0.0144927536231884,1.37142857142857,0,0,0
Platycheirus,Animal,2379.3,2379,2379,3,1,0.0144927536231884,1.37142857142857,0,0,0
Scaeva,Animal,2379.3,2379,2379,3,1,0.0144927536231884,1.37142857142857,0,0,0
Scathophagidae,Animal,2379.3,2379,2379,3,2,0.0488095238095238,1.45714285714286,0.00687124196558159,0.693147180559945,0.068394676679192
Sciaridae,Animal,2379.3,2379,2379,3,1,0.0144927536231884,1.37142857142857,0,0,0
Scythris,Animal,2379.3,2379,2379,3,1,0.2,1.94285714285714,0,0,0.619887239329804
Sepsis,Animal,2379.3,2379,2379,3,1,0.025,1.57142857142857,0,0,0.128770272994157
Staphylinidae,Animal,2379.3,2379,2379,3,1,0.111111111111111,1.82857142857143,0,0,0.48106534992671
Syrphidae,Animal,2379.3,2379,2379,3,3,0.087111801242236,1.2,0.0252307126835429,1.03972077083992,0.0654197562912681
Tenthredinidae,Animal,2379.3,2379,2379,3,2,0.525,1.57142857142857,0,0.693147180559945,0.450307363487471
Thricops,Animal,2379.3,2379,2379,3,8,2.97786404416839,1.02857142857143,0.313896480877613,1.6420833970455,0.193980663400619
Triphleba,Animal,2379.3,2379,2379,3,1,0.0357142857142857,1.8,0,0,0.213008811526776
Astragalus_alpinus,Plant,2587.1,2587,2587,1,5,3.52702702702703,1.36363636363636,0,1.6094379124341,0.72208053506234
Carum_carvi,Plant,2587.1,2587,2587,1,1,0.5,2,0,0,0.834557446080942
Cerastium_uniflorum,Plant,2587.1,2587,2587,1,1,0.027027027027027,1.36363636363636,0,0,0.138134730668113
Crepis_biennis,Plant,2587.1,2587,2587,1,1,0.027027027027027,1.36363636363636,0,0,0.138134730668113
Doronicum_glaciale,Plant,2587.1,2587,2587,1,7,2.54089154089154,1.09090909090909,0.462121212121212,1.52687814727459,0.349948270170824
Erigeron_uniflorus,Plant,2587.1,2587,2587,1,1,0.142857142857143,1.90909090909091,0,0,0.535544031937551
Gentiana_verna,Plant,2587.1,2587,2587,1,1,1,,0,0,1
Myosotis_alpestris,Plant,2587.1,2587,2587,1,14,10.705071955072,1.18181818181818,0.159090909090909,1.75509077751494,0.276640740990459
Persicaria_vivipara,Plant,2587.1,2587,2587,1,1,0.4,2.18181818181818,0,0,0.765070906345441
Ranunculus_alpestris,Plant,2587.1,2587,2587,1,5,1.52702702702703,1.27272727272727,0.0378787878787879,1.35220939923383,0.200882124563334
Ranunculus_montanus,Plant,2587.1,2587,2587,1,2,0.102784602784603,1.27272727272727,0.0378787878787879,0.450561208866305,0.0706284644037044
Saxifraga_oppositifolia,Plant,2587.1,2587,2587,1,1,0.0151515151515152,1.72727272727273,0,0,0
Silene_acaulis,Plant,2587.1,2587,2587,1,11,7.48513513513514,1.27272727272727,0.303030303030303,2.17397248999912,0.522262613893395
Anthomyiidae2,Animal,2587.1,2587,2587,1,1,0.00909090909090909,1.5,0,0,0
Anthophagus,Animal,2587.1,2587,2587,1,2,1.0625,1.76923076923077,0,0.693147180559945,0.654060619109846
Asilidae,Animal,2587.1,2587,2587,1,1,0.0833333333333333,1.84615384615385,0,0,0.471350488373099
Botanophila,Animal,2587.1,2587,2587,1,3,1.10795454545455,1.42307692307692,0.0192513368983957,0.796311640173813,0.15056273854159
Bradysia,Animal,2587.1,2587,2587,1,1,0.0526315789473684,1.61538461538462,0,0,0.373587644234301
Chrysomelidae,Animal,2587.1,2587,2587,1,1,1,,0,0,1
Coccinellidae,Animal,2587.1,2587,2587,1,1,0.2,1.84615384615385,0,0,0.657601396626028
Coenosia,Animal,2587.1,2587,2587,1,1,0.0272727272727273,1.5,0,0,0.0140067198335333
Elateridae,Animal,2587.1,2587,2587,1,1,0.0526315789473684,1.61538461538462,0,0,0.373587644234301
Empididae,Animal,2587.1,2587,2587,1,5,2.80340909090909,1.38461538461538,0.0379679144385027,0.682086292953519,0.255750487624109
Episyrphus,Animal,2587.1,2587,2587,1,1,0.0625,1.76923076923077,0,0,0.410147792039044
Eudonia,Animal,2587.1,2587,2587,1,1,0.2,1.84615384615385,0,0,0.657601396626028
Eusphalerum,Animal,2587.1,2587,2587,1,3,0.536682615629984,1.19230769230769,0.125668449197861,1.0775563270668,0.180054974669697
Fanniidae,Animal,2587.1,2587,2587,1,2,1.15789473684211,1.61538461538462,0,0.673011667009257,0.664854843101043
Hybotidae,Animal,2587.1,2587,2587,1,1,0.00909090909090909,1.5,0,0,0
Muscidae10,Animal,2587.1,2587,2587,1,2,0.0708133971291866,1.23076923076923,0.0935828877005348,0.636514168294813,0
Muscidae5,Animal,2587.1,2587,2587,1,3,0.151495215311005,1.15384615384615,0.150267379679144,0.867563228481461,0.00177649843109022
Muscidae9,Animal,2587.1,2587,2587,1,2,0.174242424242424,1.46153846153846,0.0133689839572193,0.304636097349238,0.0960464606511081
Pegoplata,Animal,2587.1,2587,2587,1,2,0.214772727272727,1.42307692307692,0.0192513368983957,0.693147180559945,0.167302306748743
Phoridae,Animal,2587.1,2587,2587,1,1,0.2,1.84615384615385,0,0,0.657601396626028
Scarabaeidae,Animal,2587.1,2587,2587,1,1,0.00909090909090909,1.5,0,0,0
Scathophagidae,Animal,2587.1,2587,2587,1,1,0.00909090909090909,1.5,0,0,0
Staphylinidae,Animal,2587.1,2587,2587,1,1,0.0526315789473684,1.61538461538462,0,0,0.373587644234301
Syrphidae,Animal,2587.1,2587,2587,1,1,0.0526315789473684,1.61538461538462,0,0,0.373587644234301
Tetragnathidae,Animal,2587.1,2587,2587,1,1,0.0526315789473684,1.61538461538462,0,0,0.373587644234301
Therevidae,Animal,2587.1,2587,2587,1,2,0.209090909090909,1.38461538461538,0.0962566844919786,0.693147180559945,0.212703562873264
Thricops,Animal,2587.1,2587,2587,1,8,3.38588516746411,1,0.444385026737968,1.4318081153531,0.0816276161950626
Tortricidae,Animal,2587.1,2587,2587,1,1,0.0526315789473684,1.61538461538462,0,0,0.373587644234301
Doronicum_glaciale,Plant,2587.2,2587,2587,2,12,8.19241917502787,1,1,1.88651749503494,0.313042336755647
Gentiana_verna,Plant,2587.2,2587,2587,2,1,0.0434782608695652,1.8,0,0,0.0376300458447386
Geum_montanum,Plant,2587.2,2587,2587,2,1,0.333333333333333,1.8,0,0,0.662805482941505
Minuartia_sedoides,Plant,2587.2,2587,2587,2,1,1,,0,0,1
Ranunculus_alpestris,Plant,2587.2,2587,2587,2,4,1.41346153846154,1.4,0,1.38629436111989,0.350029963391435
Saxifraga_aizoides,Plant,2587.2,2587,2587,2,1,1,,0,0,1
Saxifraga_exarata,Plant,2587.2,2587,2587,2,2,0.163461538461538,1.4,0,0.693147180559945,0.165173642619646
Silene_acaulis,Plant,2587.2,2587,2587,2,15,10.8538461538462,1.4,0,2.02078222453412,0.440661737164538
Agromyzidae,Animal,2587.2,2587,2587,2,1,0.0285714285714286,1.3,0,0,0.086456262326542
Anthomyiidae2,Animal,2587.2,2587,2587,2,2,1.04081632653061,1.45,0,0.636514168294813,0.357224682637673
Anthophagus,Animal,2587.2,2587,2587,2,2,1.44897959183673,1.45,0,0.178844912716848,0.435086717788662
Apidae,Animal,2587.2,2587,2587,2,1,0.0285714285714286,1.3,0,0,0.086456262326542
Braconidae,Animal,2587.2,2587,2587,2,1,0.0285714285714286,1.3,0,0,0.086456262326542
Bradysia,Animal,2587.2,2587,2587,2,1,0.0285714285714286,1.3,0,0,0.086456262326542
Chironomidae,Animal,2587.2,2587,2587,2,1,0.0285714285714286,1.3,0,0,0.086456262326542
Coenosia,Animal,2587.2,2587,2587,2,2,0.0489795918367347,1.05,0.100250626566416,0.693147180559945,0
Diapriidae,Animal,2587.2,2587,2587,2,1,1,,0,0,1
Empididae,Animal,2587.2,2587,2587,2,2,0.0979591836734694,1.05,0.100250626566416,0.693147180559945,0
Entomobryidae,Animal,2587.2,2587,2587,2,1,0.25,1.85,0,0,0.643792812891978
Eusphalerum,Animal,2587.2,2587,2587,2,1,0.0204081632653061,1.45,0,0,0
Fanniidae,Animal,2587.2,2587,2587,2,1,0.0204081632653061,1.45,0,0,0
Ichneumonidae,Animal,2587.2,2587,2587,2,1,0.0571428571428571,1.3,0,0,0.231331764578722
Megaselia,Animal,2587.2,2587,2587,2,1,0.0285714285714286,1.3,0,0,0.086456262326542
Muscidae10,Animal,2587.2,2587,2587,2,3,0.319387755102041,1,0.199665831244779,1.03972077083992,0.0645747906527937
Muscidae5,Animal,2587.2,2587,2587,2,2,0.0979591836734694,1.05,0.100250626566416,0.693147180559945,0
Muscidae9,Animal,2587.2,2587,2587,2,4,0.888775510204082,1,0.199665831244779,1.2130075659799,0.0509086425646757
Pegoplata,Animal,2587.2,2587,2587,2,2,0.110204081632653,1.05,0.100250626566416,0.500402423538188,0.0373350126104079
